[2026-06-23 16:11:43] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Register | Status: 200 | Time: 98ms
[2026-07-02 18:53:35] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 5ms
[2026-07-02 18:53:35] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:35] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 62ms
[2026-07-02 18:53:35] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 3ms
[2026-07-02 18:53:35] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:37] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Setup | Status: 200 | Time: 22ms
[2026-07-02 18:53:37] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:37] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Setup/UpdateUserRole | Status: 302 | Time: 18ms
[2026-07-02 18:53:37] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Setup | Status: 200 | Time: 2ms
[2026-07-02 18:53:37] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:40] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Logout | Status: 302 | Time: 0ms
[2026-07-02 18:53:40] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: / | Status: 200 | Time: 2ms
[2026-07-02 18:53:40] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:41] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 2ms
[2026-07-02 18:53:41] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:41] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 39ms
[2026-07-02 18:53:41] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 1ms
[2026-07-02 18:53:41] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:43] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /hoteli/create | Status: 200 | Time: 35ms
[2026-07-02 18:53:43] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:43] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: POST | Path: /hoteli/create | Status: 302 | Time: 33ms
[2026-07-02 18:53:43] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 14ms
[2026-07-02 18:53:43] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:45] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 2ms
[2026-07-02 18:53:45] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:45] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /hoteli/9 | Status: 200 | Time: 26ms
[2026-07-02 18:53:45] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:45] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /hoteli/9/attachments | Status: 200 | Time: 21ms
[2026-07-02 18:53:46] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /hoteli/edit/9 | Status: 200 | Time: 12ms
[2026-07-02 18:53:46] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:46] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /hoteli/9/attachments?isEdit=True | Status: 200 | Time: 3ms
[2026-07-02 18:53:47] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: POST | Path: /hoteli/edit/9 | Status: 302 | Time: 10ms
[2026-07-02 18:53:47] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 1ms
[2026-07-02 18:53:47] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:49] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 4ms
[2026-07-02 18:53:49] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:49] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 3ms
[2026-07-02 18:53:49] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:49] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /api/search?q=Playwright%20Grand%20Hotel%201783011223%20Deluxe | Status: 200 | Time: 30ms
[2026-07-02 18:53:50] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /hoteli/delete/9 | Status: 200 | Time: 22ms
[2026-07-02 18:53:50] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:50] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: POST | Path: /hoteli/delete/9 | Status: 302 | Time: 7ms
[2026-07-02 18:53:50] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 1ms
[2026-07-02 18:53:50] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 18:53:52] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 2ms
[2026-07-02 18:53:52] IP: 127.0.0.1 | User: testuser_1783011211@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:00:12] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 142ms
[2026-07-02 19:00:12] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /hoteli | Status: 200 | Time: 54ms
[2026-07-02 19:00:12] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /sobe | Status: 404 | Time: 0ms
[2026-07-02 19:00:12] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /gosti | Status: 200 | Time: 42ms
[2026-07-02 19:00:12] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /rezervacije | Status: 200 | Time: 27ms
[2026-07-02 19:00:12] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /usluge | Status: 200 | Time: 16ms
[2026-07-02 19:00:12] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /zaposlenici | Status: 200 | Time: 12ms
[2026-07-02 19:00:12] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /placanja | Status: 200 | Time: 16ms
[2026-07-02 19:00:13] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /recenzije | Status: 200 | Time: 19ms
[2026-07-02 19:00:13] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: / | Status: 200 | Time: 22ms
[2026-07-02 19:00:20] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /api/search?q=hotel | Status: 200 | Time: 53ms
[2026-07-02 19:00:28] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /smjestaji | Status: 200 | Time: 85ms
[2026-07-02 19:02:36] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 105ms
[2026-07-02 19:02:37] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Register | Status: 200 | Time: 16ms
[2026-07-02 19:02:37] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:38] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (User) | Method: POST | Path: /Account/Register | Status: 302 | Time: 162ms
[2026-07-02 19:02:38] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (User) | Method: GET | Path: / | Status: 200 | Time: 121ms
[2026-07-02 19:02:38] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (User) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:41] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (User) | Method: POST | Path: /Account/Logout | Status: 302 | Time: 5ms
[2026-07-02 19:02:41] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: / | Status: 200 | Time: 4ms
[2026-07-02 19:02:41] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:42] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 3ms
[2026-07-02 19:02:42] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:42] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 59ms
[2026-07-02 19:02:42] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 4ms
[2026-07-02 19:02:42] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:44] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Setup | Status: 200 | Time: 41ms
[2026-07-02 19:02:44] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:45] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Setup/UpdateUserRole | Status: 302 | Time: 18ms
[2026-07-02 19:02:45] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Setup | Status: 200 | Time: 2ms
[2026-07-02 19:02:45] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:47] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Logout | Status: 302 | Time: 0ms
[2026-07-02 19:02:47] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: / | Status: 200 | Time: 5ms
[2026-07-02 19:02:47] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:48] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 1ms
[2026-07-02 19:02:48] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:48] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 44ms
[2026-07-02 19:02:48] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 1ms
[2026-07-02 19:02:48] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:50] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /hoteli/create | Status: 200 | Time: 28ms
[2026-07-02 19:02:50] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:50] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: POST | Path: /hoteli/create | Status: 302 | Time: 30ms
[2026-07-02 19:02:50] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 11ms
[2026-07-02 19:02:50] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:52] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 5ms
[2026-07-02 19:02:52] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:52] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /hoteli/10 | Status: 200 | Time: 24ms
[2026-07-02 19:02:52] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:52] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /hoteli/10/attachments | Status: 200 | Time: 10ms
[2026-07-02 19:02:53] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /hoteli/edit/10 | Status: 200 | Time: 20ms
[2026-07-02 19:02:53] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:53] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /hoteli/10/attachments?isEdit=True | Status: 200 | Time: 4ms
[2026-07-02 19:02:54] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: POST | Path: /hoteli/edit/10 | Status: 302 | Time: 7ms
[2026-07-02 19:02:54] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 1ms
[2026-07-02 19:02:54] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:56] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 12ms
[2026-07-02 19:02:56] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:56] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 11ms
[2026-07-02 19:02:56] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:57] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /api/search?q=Playwright%20Grand%20Hotel%201783011770%20Deluxe | Status: 200 | Time: 34ms
[2026-07-02 19:02:57] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /hoteli/delete/10 | Status: 200 | Time: 20ms
[2026-07-02 19:02:57] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:02:58] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: POST | Path: /hoteli/delete/10 | Status: 302 | Time: 8ms
[2026-07-02 19:02:58] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 0ms
[2026-07-02 19:02:58] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:03:00] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 6ms
[2026-07-02 19:03:00] IP: 127.0.0.1 | User: testuser_1783011757@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:34:54] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 104ms
[2026-07-02 19:34:57] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Register | Status: 200 | Time: 14ms
[2026-07-02 19:34:57] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:34:58] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (User) | Method: POST | Path: /Account/Register | Status: 302 | Time: 135ms
[2026-07-02 19:34:58] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (User) | Method: GET | Path: / | Status: 200 | Time: 105ms
[2026-07-02 19:34:58] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (User) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:00] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (User) | Method: POST | Path: /Account/Logout | Status: 302 | Time: 6ms
[2026-07-02 19:35:00] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: / | Status: 200 | Time: 5ms
[2026-07-02 19:35:00] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:01] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 6ms
[2026-07-02 19:35:01] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:01] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 60ms
[2026-07-02 19:35:01] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 3ms
[2026-07-02 19:35:01] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:03] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Setup | Status: 200 | Time: 21ms
[2026-07-02 19:35:03] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:03] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Setup/UpdateUserRole | Status: 302 | Time: 20ms
[2026-07-02 19:35:03] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Setup | Status: 200 | Time: 2ms
[2026-07-02 19:35:03] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:05] IP: 127.0.0.1 | User: admin@hotelmanager.local (Admin) | Method: POST | Path: /Account/Logout | Status: 302 | Time: 1ms
[2026-07-02 19:35:05] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: / | Status: 200 | Time: 3ms
[2026-07-02 19:35:05] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:06] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Account/Login | Status: 200 | Time: 4ms
[2026-07-02 19:35:06] IP: 127.0.0.1 | User: Anonymous (Guest) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:06] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: POST | Path: /Account/Login | Status: 302 | Time: 40ms
[2026-07-02 19:35:06] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 1ms
[2026-07-02 19:35:06] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:08] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /hoteli/create | Status: 200 | Time: 34ms
[2026-07-02 19:35:08] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:08] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: POST | Path: /hoteli/create | Status: 302 | Time: 30ms
[2026-07-02 19:35:08] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 12ms
[2026-07-02 19:35:08] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:11] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 6ms
[2026-07-02 19:35:11] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:11] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /hoteli/11 | Status: 200 | Time: 26ms
[2026-07-02 19:35:11] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:11] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /hoteli/11/attachments | Status: 200 | Time: 11ms
[2026-07-02 19:35:12] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /hoteli/edit/11 | Status: 200 | Time: 21ms
[2026-07-02 19:35:12] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:12] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /hoteli/11/attachments?isEdit=True | Status: 200 | Time: 2ms
[2026-07-02 19:35:13] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: POST | Path: /hoteli/edit/11 | Status: 302 | Time: 8ms
[2026-07-02 19:35:13] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 1ms
[2026-07-02 19:35:13] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:15] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 7ms
[2026-07-02 19:35:15] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:15] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: / | Status: 200 | Time: 3ms
[2026-07-02 19:35:15] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:15] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /api/search?q=Playwright%20Grand%20Hotel%201783013708%20Deluxe | Status: 200 | Time: 30ms
[2026-07-02 19:35:16] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /hoteli/delete/11 | Status: 200 | Time: 16ms
[2026-07-02 19:35:16] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:16] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: POST | Path: /hoteli/delete/11 | Status: 302 | Time: 10ms
[2026-07-02 19:35:16] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 1ms
[2026-07-02 19:35:16] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
[2026-07-02 19:35:18] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /hoteli | Status: 200 | Time: 1ms
[2026-07-02 19:35:18] IP: 127.0.0.1 | User: testuser_1783013697@hotel.local (Admin) | Method: GET | Path: /Hotel-Mgt.Web.styles.css | Status: 404 | Time: 0ms
